Customer_ID,Age,Gender,State,Customer_Segment,Acquisition_Channel,Join_Date,Tenure_Months,Total_Orders,Orders_Last_90_Days,Total_Spend_NGN,Spend_Last_90_Days_NGN,Average_Order_Value_NGN,Days_Since_Last_Purchase,Most_Purchased_Category,Categories_Purchased,Total_Complaints,Primary_Complaint,Complaint_Severity,Complaint_Status,Days_To_Resolution,Number_of_Followups,Escalated,Complaint_Satisfaction,Return_Count,Return_Rate,Main_Return_Reason,Refund_Delay_Days,Refund_Amount_NGN,Exchange_Requested,Exchange_Successful,Average_Delivery_Days,Expected_Delivery_Days,Delivery_Delay_Days,Delivery_Delay_Count,Damaged_Delivery_Count,Missing_Item_Count,Delivery_Satisfaction,Support_Contacts,Average_Response_Time_Hours,Average_Resolution_Time_Hours,First_Contact_Resolution,Customer_Service_Rating,Product_Rating,Service_Rating,Satisfaction_Score,Trust_Score,NPS_Score,Likelihood_To_Return,Average_Discount_Percent,Discount_Usage_Rate,Price_Increase_Experienced,Competitor_Purchase_Flag,Competitor_Purchase_Frequency,Current_Status,Retained,Churned,At_Risk,Dormant,Churn_Reason,Churn_Date,Churn_Risk_Score
CUST12420,33,Female,Edo,New Customer,Referral,2024-09-18,23,13,3,228039.49,59046.42,19917.7,69,Accessories,1,3,Poor Product Quality,Low,Resolved,3,0,No,5.0,0,0.0,No Return,0,0.0,No,No,2.0,3.1,0.0,0,0,0,4.8,3,6.6,15.8,No,3.7,3.7,3.7,4.9,4.8,52,10.0,4.88,0.283,No,No,0,Retained,Yes,No,No,No,Not Churned,,14.1
CUST12421,59,Female,Kano,New Customer,Google,2025-10-23,10,4,3,38587.02,27778.59,9364.06,92,Electronics,2,4,Unexpected Charge,Medium,Pending,4,0,No,4.8,1,0.25,Wrong Color,1,3302.08,Yes,Yes,3.6,4.6,0.0,0,0,0,3.7,4,6.4,8.8,No,3.4,5.0,3.4,4.0,3.3,42,9.3,0.67,0.11,No,Yes,3,Dormant,Yes,No,No,Yes,Not Churned,,16.7
CUST12422,47,Female,Delta,High Value,Website,2023-02-11,43,7,2,241886.78,62180.04,32063.11,37,Trousers,4,1,Exchange Difficulty,Low,Pending,2,2,No,5.0,0,0.0,No Return,0,0.0,No,No,3.0,3.5,0.0,0,0,1,4.6,1,6.4,8.7,No,3.9,3.8,3.9,4.5,4.5,60,9.1,4.92,0.201,No,No,0,Retained,Yes,No,No,No,Not Churned,,6.0
CUST12423,33,Female,Enugu,Regular,Website,2023-01-09,44,12,0,459364.66,0.0,34028.74,65,Shoes,3,5,Poor Customer Service,Medium,Resolved,5,1,No,5.0,1,0.083,Damaged,6,28355.34,Yes,Yes,3.1,3.7,0.0,0,0,0,3.4,5,7.7,12.2,No,3.7,5.0,3.7,3.9,4.1,34,8.7,7.34,0.405,No,No,0,At Risk,Yes,No,Yes,No,Not Churned,,10.3
CUST12424,29,Male,Abuja,Loyal,Google,2025-09-26,11,7,5,335048.25,247164.68,49002.18,84,Bags,5,1,Poor Customer Service,Low,Escalated,3,2,Yes,4.6,4,0.571,Wrong Size,1,138083.89,No,No,7.2,5.3,1.9,0,1,0,3.7,1,7.3,17.0,No,3.7,4.4,3.7,3.7,4.9,21,8.2,2.4,0.284,Yes,No,0,Dormant,Yes,No,No,Yes,Not Churned,,18.9
CUST12425,34,Female,Cross River,Loyal,Website,2025-03-29,17,12,4,168399.06,44962.55,12474.77,68,Accessories,3,3,Rude Staff,Medium,Resolved,9,2,No,5.0,0,0.0,No Return,0,0.0,No,No,6.9,4.3,2.6,5,1,0,3.8,4,5.6,11.6,No,3.1,4.1,3.1,3.8,3.4,0,6.4,0.63,0.088,Yes,No,0,Churned,No,Yes,No,No,Competitor,1776988800000000000,42.9
CUST12426,33,Female,Delta,Loyal,Instagram,2024-10-18,22,9,2,510404.46,102018.98,51420.48,76,Shoes,5,2,Poor Product Quality,Medium,Closed,1,0,No,4.7,0,0.0,No Return,0,0.0,No,No,3.6,5.0,0.0,1,0,0,4.8,2,3.6,5.7,Yes,3.3,4.2,3.3,4.3,4.1,67,9.1,3.46,0.171,No,No,0,Dormant,Yes,No,No,Yes,Not Churned,,10.3
CUST12427,29,Female,Imo,New Customer,Website,2026-03-11,5,16,7,898907.67,328441.75,54982.67,31,Shoes,3,1,Wrong Product,High,Resolved,4,2,No,3.8,1,0.062,Wrong Size,14,41123.69,No,No,5.3,4.6,0.7,0,0,1,3.8,1,5.2,10.1,No,3.2,4.8,3.2,3.9,3.3,40,8.2,0.42,0.101,No,No,0,Retained,Yes,No,No,No,Not Churned,,3.9
CUST12428,25,Female,Edo,Loyal,Instagram,2025-02-28,18,6,2,223731.41,85190.38,39276.98,28,Trousers,4,1,Damaged Product,High,Resolved,5,0,No,3.5,1,0.167,Duplicate Order,8,35564.55,Yes,Yes,5.3,5.4,0.0,0,0,1,4.8,1,1.4,10.1,No,,3.6,3.9,3.6,3.1,21,6.6,3.7,0.512,No,Yes,3,Retained,Yes,No,No,No,Not Churned,,8.2
CUST12429,37,Male,Delta,Loyal,Instagram,2025-11-16,9,8,3,141363.73,43134.41,16729.27,91,Electronics,2,3,Price Increase,Low,Resolved,4,2,No,3.8,0,0.0,No Return,0,0.0,No,No,1.7,4.2,0.0,0,0,0,4.1,3,2.4,8.1,No,3.7,4.5,3.7,4.3,5.0,1,8.2,5.4,0.077,No,No,0,Dormant,Yes,No,No,Yes,Not Churned,,13.1
CUST12430,20,Male,Abia,Regular,Referral,2025-12-02,9,13,1,353955.93,31215.08,28649.82,54,Dresses,4,4,Wrong Product,High,Resolved,14,2,No,4.3,1,0.077,Defective,4,20895.19,No,No,2.5,3.2,0.0,2,0,0,4.1,4,5.1,14.0,No,3.6,2.8,3.6,4.3,3.3,1,10.0,8.64,0.332,No,No,0,Churned,No,Yes,No,No,Too Many Delivery Problems,1784592000000000000,16.5
CUST12431,33,Female,Oyo,Regular,Google,2026-02-28,6,11,2,197170.62,40193.68,18399.52,51,Trousers,1,3,Product Not as Described,Medium,Resolved,4,6,Yes,4.1,0,0.0,No Return,0,0.0,No,No,4.7,4.6,0.1,0,1,0,4.7,3,1.6,4.4,No,3.2,4.1,3.2,4.0,3.4,28,8.9,9.47,0.406,No,Yes,6,Retained,Yes,No,No,No,Not Churned,,7.1
CUST12432,47,Male,Plateau,Regular,Website,2024-08-20,24,9,1,154324.93,16731.53,17043.47,15,Dresses,2,3,Damaged Product,Low,Resolved,6,0,No,5.0,2,0.222,Wrong Item,9,29712.42,Yes,Yes,3.7,5.0,0.0,0,0,0,3.7,3,6.2,12.2,No,3.6,4.3,3.6,4.0,3.1,8,7.7,2.02,0.227,No,No,0,Churned,No,Yes,No,No,Lack of Product Availability,1769385600000000000,11.7
CUST12433,62,Male,Plateau,New Customer,Google,2025-07-24,13,13,2,241000.6,34103.81,18274.38,34,Electronics,4,5,Wrong Product,Low,Resolved,2,0,No,5.0,2,0.154,Wrong Item,1,32982.77,Yes,Yes,5.0,5.4,0.0,1,0,0,4.0,5,5.2,14.2,Yes,4.5,3.2,4.5,3.3,3.2,-30,5.1,4.89,0.508,No,No,0,At Risk,Yes,No,Yes,No,Not Churned,,5.7
CUST12434,40,Male,Abia,Regular,Facebook,2025-10-08,10,7,1,231717.1,31864.05,35553.13,131,Dresses,2,0,No Complaint,None,No Complaint,0,0,No,,1,0.143,Wrong Size,4,31839.7,No,No,5.7,4.4,1.3,0,1,0,3.3,1,5.0,12.2,Yes,4.4,4.3,4.4,4.5,4.7,20,8.0,6.45,0.117,No,No,0,Churned,No,Yes,No,No,Inactive,1774483200000000000,63.3
CUST12435,45,Female,Ogun,Regular,Referral,2023-01-21,43,10,2,229286.95,38261.96,21482.36,86,Shoes,1,1,Failed Payment,High,Resolved,12,0,No,4.1,1,0.1,Wrong Item,3,14816.49,No,No,5.5,5.0,0.5,1,0,0,4.4,1,5.7,12.0,No,3.0,3.3,3.0,3.7,3.6,19,6.6,5.55,0.077,No,No,0,Dormant,Yes,No,No,Yes,Not Churned,,12.6
CUST12436,57,Female,Enugu,Regular,Google,2025-09-25,11,8,3,262517.49,78003.04,28588.77,101,Accessories,5,2,Poor Customer Service,Low,Closed,4,2,No,5.0,1,0.125,Wrong Size,6,24951.58,Yes,No,6.1,4.6,1.5,0,0,0,4.2,2,4.3,9.7,No,3.7,3.8,3.7,4.3,4.0,24,9.2,2.39,0.427,No,No,0,Dormant,Yes,No,No,Yes,Not Churned,,12.5
CUST12437,22,Female,Lagos,Regular,Google,2024-04-01,29,10,4,416787.36,170805.35,44065.08,74,Beauty,2,1,Duplicate Charge,Medium,Resolved,6,2,No,5.0,0,0.0,No Return,0,0.0,No,No,3.6,4.8,0.0,0,0,2,3.4,1,4.1,11.7,No,3.9,5.0,3.9,4.0,3.9,24,9.4,2.14,0.142,Yes,No,0,Retained,Yes,No,No,No,Not Churned,,13.6
CUST12438,37,Male,Oyo,Regular,TikTok,2025-10-10,10,6,1,197217.46,33061.06,31920.71,127,Shoes,2,3,Discount Not Applied,Medium,Resolved,1,2,No,4.4,0,0.0,No Return,0,0.0,No,No,2.7,4.3,0.0,0,0,0,4.2,3,2.7,6.1,No,3.7,4.9,3.7,4.3,4.0,30,9.3,2.97,0.314,Yes,No,0,At Risk,Yes,No,Yes,No,Not Churned,,18.5
CUST12439,57,Female,Delta,Loyal,TikTok,2023-09-22,35,12,3,318201.16,75338.58,26443.43,18,Trousers,1,0,No Complaint,None,No Complaint,0,0,No,,0,0.0,No Return,0,0.0,No,No,4.4,3.4,1.0,0,1,1,3.6,1,4.6,16.2,Yes,3.7,4.4,3.7,3.8,2.8,65,6.4,12.21,0.128,No,Yes,7,Retained,Yes,No,No,No,Not Churned,,3.0
CUST12440,61,Male,Lagos,High Value,Website,2023-07-03,38,8,1,230294.0,31242.27,29889.67,170,Shoes,4,1,Exchange Difficulty,Low,Resolved,8,0,No,5.0,1,0.125,Not as Expected,4,14842.92,Yes,Yes,4.2,2.8,1.4,0,0,1,3.9,1,0.3,8.0,No,3.8,4.0,3.8,3.1,3.0,11,7.7,8.28,0.422,Yes,No,0,At Risk,Yes,No,Yes,No,Not Churned,,23.5
CUST12441,18,Female,Abuja,New Customer,Email,2023-08-15,37,8,2,548796.16,136895.99,69059.41,58,Trousers,5,4,Refund Delayed,High,Resolved,11,0,No,3.8,0,0.0,No Return,0,0.0,No,No,2.0,4.7,0.0,0,0,0,5.0,4,7.6,11.9,No,3.6,4.1,3.6,4.2,4.0,54,7.5,4.93,0.523,Yes,No,0,Retained,Yes,No,No,No,Not Churned,,19.2
CUST12442,47,Female,Lagos,Regular,Facebook,2026-01-01,8,11,5,705952.15,254492.25,59542.94,63,Electronics,2,0,No Complaint,None,No Complaint,0,0,No,,1,0.091,Duplicate Order,7,21785.11,No,No,4.6,5.0,0.0,0,0,0,5.0,2,10.5,23.6,Yes,4.5,3.4,4.5,4.3,3.9,14,10.0,3.8,0.092,No,No,0,Churned,No,Yes,No,No,Poor Customer Service,1774569600000000000,9.1
CUST12443,38,Male,Edo,New Customer,TikTok,2026-03-19,5,6,3,58764.02,26152.54,9873.19,102,Shoes,2,1,Discount Not Applied,High,Closed,4,0,No,4.2,2,0.333,Damaged,6,12252.94,Yes,Yes,6.9,4.8,2.1,3,0,1,3.1,1,6.4,12.6,No,5.0,3.7,5.0,4.2,4.3,39,10.0,2.74,0.562,No,No,0,Dormant,Yes,No,No,Yes,Not Churned,,51.2
CUST12444,37,Female,Rivers,Loyal,Google,2025-12-28,8,16,2,412436.76,50349.75,25350.75,16,Tops,2,3,Wrong Product,Medium,Closed,3,1,No,4.1,0,0.0,No Return,0,0.0,No,No,2.9,2.6,0.3,0,0,1,3.8,3,6.1,13.2,No,4.2,4.0,4.2,3.5,2.7,37,6.8,11.23,0.102,Yes,No,0,Churned,No,Yes,No,No,Poor Customer Service,1780876800000000000,28.2
CUST12445,23,Female,Edo,Loyal,TikTok,2025-08-26,12,14,4,455138.55,114756.99,32224.56,30,Trousers,2,1,Wrong Product,Low,Resolved,5,0,No,4.3,0,0.0,No Return,0,0.0,No,No,1.4,2.7,0.0,0,0,0,4.6,3,1.2,5.0,No,4.2,5.0,4.2,4.5,4.1,31,7.4,4.87,0.165,Yes,No,0,Retained,Yes,No,No,No,Not Churned,,4.6
CUST12446,39,Male,Abia,High Value,Google,2025-03-15,17,9,0,797081.29,0.0,85992.37,64,Electronics,1,1,Refund Rejected,Critical,Resolved,3,2,No,3.8,0,0.0,No Return,0,0.0,No,No,1.0,2.8,0.0,0,0,0,4.9,1,6.5,10.7,No,3.6,4.1,3.6,4.0,4.1,23,9.1,2.08,0.564,No,No,0,Retained,Yes,No,No,No,Not Churned,,7.9
CUST12447,35,Male,Oyo,Regular,Email,2024-12-23,20,5,5,140326.66,140326.66,29276.75,97,Accessories,2,1,Exchange Difficulty,High,Escalated,3,0,Yes,4.4,0,0.0,No Return,0,0.0,No,No,6.1,5.0,1.1,0,0,0,4.1,1,2.7,5.0,No,4.6,3.9,4.6,3.3,3.0,4,7.3,7.21,0.129,No,Yes,2,Dormant,Yes,No,No,Yes,Not Churned,,19.7
CUST12448,25,Male,Rivers,High Value,TikTok,2025-12-31,8,12,2,322076.45,53937.94,26374.99,55,Accessories,5,1,Long Waiting Time,Medium,Pending,4,0,No,4.3,1,0.083,Product Description Inaccurate,2,19274.73,Yes,Yes,5.1,4.3,0.8,0,0,0,4.2,2,7.8,13.3,No,3.5,4.0,3.5,3.8,4.2,4,7.1,6.0,0.273,No,No,0,Retained,Yes,No,No,No,Not Churned,,6.9
CUST12449,56,Male,Oyo,New Customer,Email,2025-09-28,11,7,2,183040.3,52665.44,28533.84,8,Tops,1,2,Refund Rejected,Low,Resolved,6,3,No,3.8,1,0.143,Wrong Color,9,25283.28,No,No,7.1,4.3,2.8,2,0,0,3.8,2,7.5,10.5,No,3.6,4.4,3.6,4.3,4.3,37,8.2,1.7,0.427,No,No,0,Retained,Yes,No,No,No,Not Churned,,3.7
CUST12450,49,Male,Imo,Loyal,Website,2025-05-24,15,13,3,424976.6,95822.83,30264.12,75,Dresses,2,1,App Crash,Low,Escalated,14,0,Yes,3.6,2,0.154,Product Description Inaccurate,6,37502.67,Yes,No,1.4,3.1,0.0,1,0,0,4.5,2,5.3,14.0,No,4.5,4.1,4.5,4.1,4.3,1,9.5,0.76,0.233,Yes,Yes,7,Churned,No,Yes,No,No,Better Alternative,1769817600000000000,42.2
CUST12451,50,Male,Ogun,New Customer,Website,2023-03-25,41,14,3,451846.21,100790.1,35468.7,48,Shoes,5,2,Delivery Fee,Medium,Closed,8,0,No,3.9,0,0.0,No Return,0,0.0,No,No,1.8,2.7,0.0,0,0,0,4.0,2,4.8,15.2,No,2.8,4.6,2.8,3.9,4.0,-4,7.8,2.87,0.478,No,No,0,Retained,Yes,No,No,No,Not Churned,,9.4
CUST12452,33,Female,Ogun,Loyal,Website,2025-01-09,20,11,1,458102.35,40014.19,38139.19,23,Shoes,3,1,Price Increase,Medium,Escalated,3,1,Yes,4.8,1,0.091,Damaged,2,28258.51,No,No,6.5,4.9,1.6,2,0,0,3.9,1,4.4,13.6,No,3.9,5.0,3.9,4.4,4.5,34,10.0,2.93,0.331,No,No,0,Retained,Yes,No,No,No,Not Churned,,3.0
CUST12453,29,Female,Kaduna,Regular,Google,2023-08-11,37,11,1,353661.18,24919.9,29151.45,36,Dresses,3,3,Poor Product Quality,Medium,Escalated,4,2,Yes,5.0,2,0.182,Wrong Color,10,53591.86,No,No,4.3,5.0,0.0,0,0,1,4.5,3,2.6,9.6,No,3.2,3.9,3.2,3.9,2.5,42,7.4,10.54,0.138,No,No,0,Retained,Yes,No,No,No,Not Churned,,7.2
CUST12454,55,Female,Enugu,Loyal,Facebook,2025-03-03,18,11,3,755033.33,220603.22,77545.77,268,Bags,5,1,Refund Rejected,Medium,Pending,6,1,No,3.6,0,0.0,No Return,0,0.0,No,No,1.0,3.3,0.0,2,0,0,4.8,1,5.5,9.0,No,4.0,4.6,4.0,4.3,4.0,50,9.0,1.11,0.238,Yes,Yes,2,At Risk,Yes,No,Yes,No,Not Churned,,47.0
CUST12455,51,Female,Cross River,Loyal,Google,2025-01-02,20,6,2,215398.34,58843.0,32508.25,65,Beauty,2,0,No Complaint,None,No Complaint,0,0,No,,1,0.167,Wrong Color,3,28515.97,Yes,No,5.3,5.0,0.3,0,0,1,4.1,0,1.8,3.9,Yes,3.7,3.9,3.7,4.0,3.6,4,7.4,0.37,0.205,Yes,No,0,Retained,Yes,No,No,No,Not Churned,,8.7
CUST12456,31,Male,Ogun,New Customer,Instagram,2024-02-09,31,7,2,411951.02,107203.76,55781.83,104,Trousers,2,1,Refund Rejected,Low,Resolved,4,0,No,3.8,0,0.0,No Return,0,0.0,No,No,2.5,3.4,0.0,0,1,0,4.5,1,5.3,12.5,No,3.6,3.7,3.6,3.9,2.8,-6,9.5,13.94,0.43,No,No,0,Dormant,Yes,No,No,Yes,Not Churned,,19.7
CUST12457,53,Male,Anambra,New Customer,Referral,2026-04-07,4,14,2,420931.14,72113.42,33179.93,125,Beauty,1,2,Price Increase,High,Resolved,3,1,No,5.0,1,0.071,Damaged,7,11733.13,No,No,6.5,4.9,1.6,3,0,2,3.3,5,6.9,11.7,No,4.1,3.8,4.1,3.4,2.6,50,10.0,4.08,0.192,No,No,0,Churned,No,Yes,No,No,Lack of Product Availability,1774569600000000000,36.6
CUST12458,50,Male,Abuja,Loyal,Referral,2023-11-25,33,9,0,270873.94,0.0,26184.18,42,Bags,2,2,Product Not as Described,Medium,Resolved,6,2,No,4.8,1,0.111,Product Description Inaccurate,3,10380.48,No,No,2.3,2.7,0.0,0,0,0,3.6,2,9.2,10.4,No,4.2,4.9,4.2,4.4,3.9,31,8.9,8.18,0.523,No,Yes,7,Retained,Yes,No,No,No,Not Churned,,5.5
CUST12459,40,Female,Abuja,Regular,Referral,2024-03-01,30,9,5,377088.13,174615.02,40049.36,19,Dresses,1,0,No Complaint,None,No Complaint,0,0,No,,2,0.222,Not as Expected,3,54575.66,No,No,4.5,3.5,1.0,0,0,0,3.9,1,6.7,9.4,Yes,4.7,4.3,4.7,4.6,4.7,10,8.4,1.7,0.099,No,Yes,5,Retained,Yes,No,No,No,Not Churned,,2.4
CUST12460,62,Male,Imo,New Customer,Email,2025-02-08,19,9,1,89754.47,8725.34,10091.48,92,Bags,2,2,Wrong Product,Medium,Resolved,3,2,No,5.0,0,0.0,No Return,0,0.0,No,No,6.3,4.8,1.5,2,0,0,2.5,2,5.6,9.2,No,4.3,4.8,4.3,3.6,3.6,6,7.6,2.27,0.196,No,No,0,Dormant,Yes,No,No,Yes,Not Churned,,26.9
CUST12461,19,Female,Kaduna,Regular,Website,2024-08-30,24,5,2,166011.76,52271.23,29671.24,30,Beauty,4,2,Login Problem,Low,Pending,6,5,Yes,4.7,1,0.2,Wrong Item,6,17214.01,No,No,4.0,3.4,0.6,0,0,0,4.3,2,7.9,10.6,No,3.1,4.0,3.1,4.0,3.5,18,9.0,11.09,0.078,Yes,No,0,Retained,Yes,No,No,No,Not Churned,,7.6
CUST12462,58,Male,Imo,Regular,Instagram,2024-06-09,27,9,2,63343.3,13669.61,7897.04,256,Accessories,4,3,Product Not as Described,High,Resolved,11,4,Yes,3.7,0,0.0,No Return,0,0.0,No,No,7.1,2.6,4.5,7,1,0,1.9,3,8.9,13.1,No,3.9,4.7,3.9,4.2,4.3,42,7.3,0.53,0.161,Yes,No,0,Churned,No,Yes,No,No,Poor Product Quality,1774742400000000000,69.5
CUST12463,38,Female,Delta,New Customer,Google,2024-09-16,23,14,2,267083.99,36289.26,17768.22,78,Bags,5,6,Issue Not Resolved,Low,Closed,2,2,No,3.5,2,0.143,Wrong Size,2,19947.03,Yes,Yes,3.7,3.0,0.7,0,0,0,3.1,6,7.0,9.2,No,3.4,4.8,3.4,4.2,3.6,56,8.3,4.38,0.404,No,No,0,At Risk,Yes,No,Yes,No,Not Churned,,13.2
CUST12464,19,Female,Kano,Regular,Google,2023-03-18,42,12,4,240548.42,76739.58,21817.12,56,Shoes,4,2,Wrong Product,Low,Closed,5,1,No,4.1,3,0.25,Wrong Color,4,39276.68,No,No,8.1,5.4,2.7,3,0,0,2.6,2,1.5,5.0,No,4.3,3.8,4.3,3.8,3.1,35,5.1,7.56,0.427,No,No,0,Retained,Yes,No,No,No,Not Churned,,18.9
CUST12465,44,Female,Oyo,New Customer,Google,2025-07-08,14,12,3,390671.0,85348.42,31633.02,121,Tops,3,1,Repeated Issue,Low,Resolved,4,2,No,4.5,2,0.167,Duplicate Order,8,34428.81,No,No,3.3,4.3,0.0,0,0,0,4.5,1,3.8,4.6,No,3.1,3.9,3.1,4.0,3.6,50,9.4,1.35,0.627,No,No,0,At Risk,Yes,No,Yes,No,Not Churned,,23.5
CUST12466,26,Female,Anambra,Regular,Website,2025-08-03,13,10,5,340439.11,190038.97,37580.03,25,Electronics,3,2,Refund Delayed,Low,Resolved,2,2,No,4.3,0,0.0,No Return,0,0.0,No,No,3.3,3.0,0.3,0,0,0,3.6,2,8.9,14.6,No,3.3,4.4,3.3,3.5,2.7,25,8.2,9.05,0.527,No,No,0,Retained,Yes,No,No,No,Not Churned,,3.3
CUST12467,18,Male,Anambra,Loyal,Referral,2024-04-10,29,6,6,91577.22,82807.64,14353.31,99,Electronics,1,0,No Complaint,None,No Complaint,0,0,No,,2,0.333,Wrong Color,3,17949.17,No,No,6.3,4.4,1.9,0,1,0,3.0,2,6.4,10.5,Yes,3.7,4.0,3.7,3.4,3.9,2,4.5,1.58,0.249,No,No,0,Dormant,Yes,No,No,Yes,Not Churned,,13.1
CUST12468,28,Male,Abia,High Value,Referral,2026-03-29,5,6,0,151995.63,0.0,25193.27,48,Shoes,3,1,Long Waiting Time,High,Resolved,3,1,No,4.0,0,0.0,No Return,0,0.0,No,No,4.6,4.4,0.2,0,0,0,4.4,1,9.0,10.1,No,5.0,4.5,5.0,4.8,4.9,22,10.0,7.38,0.21,No,No,0,Retained,Yes,No,No,No,Not Churned,,6.3
CUST12469,20,Male,Edo,Loyal,Website,2024-05-06,28,7,2,167031.14,59134.81,27059.81,97,Accessories,2,2,Product Not as Described,Medium,Resolved,5,0,No,4.5,0,0.0,No Return,0,0.0,No,No,4.6,3.7,0.9,1,0,1,3.3,2,3.8,12.2,No,4.2,4.1,4.2,3.9,4.1,42,6.9,18.19,0.065,No,No,0,Dormant,Yes,No,No,Yes,Not Churned,,12.5
CUST12470,40,Female,Edo,New Customer,Website,2023-11-09,34,6,2,462629.11,171478.82,85740.89,17,Beauty,1,3,Rude Staff,High,Escalated,3,0,Yes,4.2,1,0.167,Late Delivery,2,49821.72,Yes,Yes,6.6,4.5,2.1,1,0,0,3.7,3,1.9,9.3,No,3.4,4.4,3.4,4.5,4.0,40,10.0,1.1,0.211,No,No,0,Retained,Yes,No,No,No,Not Churned,,6.3
CUST12471,43,Female,Kano,High Value,Instagram,2026-03-30,5,8,3,264657.34,93089.16,30923.1,126,Trousers,4,1,Product Not as Described,Low,Resolved,6,2,No,3.4,0,0.0,No Return,0,0.0,No,No,3.6,2.8,0.8,0,0,0,4.6,2,7.2,10.4,No,3.7,3.9,3.7,3.7,3.8,5,7.9,9.2,0.16,No,No,0,At Risk,Yes,No,Yes,No,Not Churned,,21.2
CUST12472,21,Male,Abia,Regular,TikTok,2023-11-04,34,10,1,171574.86,18465.19,17368.45,40,Electronics,4,0,No Complaint,None,No Complaint,0,0,No,,1,0.1,Late Delivery,4,6169.33,No,No,1.7,3.5,0.0,0,0,0,4.2,1,15.3,16.9,Yes,3.5,5.0,3.5,3.9,3.6,-6,6.4,3.96,0.185,Yes,No,0,Retained,Yes,No,No,No,Not Churned,,9.6
CUST12473,35,Male,Imo,New Customer,Google,2026-03-15,5,8,2,409582.57,103919.02,48232.43,86,Trousers,3,4,Late Delivery,Medium,Resolved,2,1,No,4.9,2,0.25,Late Delivery,6,65444.97,No,No,3.1,2.6,0.5,0,0,0,4.2,4,4.1,10.6,Yes,3.3,3.3,3.3,3.1,2.7,9,5.3,0.92,0.454,No,Yes,5,Dormant,Yes,No,No,Yes,Not Churned,,12.2
CUST12474,23,Female,Abia,High Value,Facebook,2024-11-21,21,6,1,166087.68,24282.14,28095.47,5,Trousers,3,1,Poor Customer Service,Medium,Resolved,2,0,No,4.0,1,0.167,Not as Expected,12,10141.96,No,No,6.5,5.2,1.3,3,0,0,4.8,1,10.2,14.1,Yes,4.1,3.9,4.1,4.8,4.5,31,10.0,2.51,0.258,No,No,0,Retained,Yes,No,No,No,Not Churned,,0.8
CUST12475,52,Female,Delta,Loyal,Instagram,2023-03-30,41,8,3,357879.26,119026.67,45757.32,19,Tops,2,1,Poor Product Quality,Critical,Resolved,2,1,No,5.0,1,0.125,Not as Expected,11,32688.05,No,No,5.9,5.2,0.7,1,0,1,4.0,1,6.0,8.6,Yes,3.7,4.6,3.7,3.5,2.5,9,7.9,6.56,0.068,No,Yes,2,Retained,Yes,No,No,No,Not Churned,,14.4
CUST12476,39,Male,Kaduna,Loyal,Google,2025-01-04,20,8,4,460765.97,216551.83,51849.44,140,Tops,4,3,Poor Customer Service,Medium,Resolved,5,1,No,4.9,2,0.25,Damaged,2,59845.08,No,No,2.7,3.1,0.0,0,0,0,4.5,3,6.8,8.0,No,3.8,3.6,3.8,3.9,3.6,38,6.7,4.67,0.437,Yes,No,0,Churned,No,Yes,No,No,Poor Customer Service,1771891200000000000,56.3
CUST12477,60,Female,Lagos,Loyal,Google,2025-02-16,18,6,3,141594.7,65262.59,21245.19,70,Bags,3,3,Issue Not Resolved,Low,Escalated,3,0,Yes,4.3,0,0.0,No Return,0,0.0,No,No,3.4,4.6,0.0,0,0,1,5.0,3,3.2,8.9,No,3.7,3.5,3.7,3.9,3.4,12,7.8,2.47,0.121,No,No,0,Retained,Yes,No,No,No,Not Churned,,8.7
CUST12478,32,Female,Edo,Regular,Facebook,2025-01-20,19,17,1,504340.63,23773.9,26292.66,36,Shoes,4,1,Damaged Product,Low,Pending,6,1,No,4.2,0,0.0,No Return,0,0.0,No,No,4.2,4.9,0.0,0,0,1,4.2,5,3.4,10.7,No,3.6,4.6,3.6,3.3,3.4,5,6.2,5.47,0.482,No,No,0,Retained,Yes,No,No,No,Not Churned,,11.1
CUST12479,39,Female,Delta,Regular,TikTok,2024-01-06,32,7,4,205724.74,99222.02,26663.79,107,Electronics,4,0,No Complaint,None,No Complaint,0,0,No,,2,0.286,Product Description Inaccurate,5,40174.24,Yes,No,5.0,3.7,1.3,2,0,0,3.9,0,10.3,24.3,Yes,2.9,4.2,2.9,3.2,3.6,-21,5.4,3.16,0.629,No,No,0,Dormant,Yes,No,No,Yes,Not Churned,,24.0
CUST12480,54,Female,Enugu,Loyal,Website,2024-03-26,29,8,1,357367.03,48987.15,48852.31,69,Accessories,3,3,Long Waiting Time,Low,Resolved,4,2,No,3.3,1,0.125,Not as Expected,2,44365.55,No,No,5.5,5.0,0.5,1,1,0,4.3,3,11.4,18.6,No,3.5,4.1,3.5,3.8,4.2,13,7.3,7.65,0.407,No,Yes,3,Retained,Yes,No,No,No,Not Churned,,57.7
CUST12481,59,Male,Abia,Regular,Facebook,2023-06-16,39,9,1,563453.0,73014.81,69720.67,140,Trousers,4,2,Damaged Product,High,Resolved,18,1,No,2.2,0,0.0,No Return,0,0.0,No,No,4.3,4.0,0.3,0,0,0,4.0,2,3.9,18.0,No,3.0,4.3,3.0,3.7,4.6,-5,8.6,5.93,0.308,Yes,No,0,At Risk,Yes,No,Yes,No,Not Churned,,30.0
